year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
1994,37,13.3225,5.3796606,0.6408332,23.265831,3.8444445,11.040121,0.0,86.39999,29253.406,10662.371,0.0,40416.504,23.098686,2.9085984,13.72625,27.499166,3.2021978,5.841898,0.0,29.500002,37324.33,9403.207,5157.325,46800.0,24.94885,1.492283,21.561666,28.065832,4.783695,6.506671,0.0,32.6,35925.605,10772.209,0.0,46800.0,17.117826,4.1596684,8.147082,24.301249,3.975,12.773337,0.0,104.69999,25138.258,12430.876,0.0,38818.71
1995,30,13.006551,4.6878424,0.5345833,21.634584,3.2155554,7.4854,0.0,39.8,28006.686,11641.68,0.0,40218.875,23.205555,3.2497637,14.330418,28.778334,2.7824175,5.835058,0.0,36.1,38410.06,12849.612,0.0,46800.0,25.9842,2.2007558,19.740835,30.953331,4.1771736,5.497894,0.0,24.4,36170.62,12136.94,0.0,46800.0,15.35245,6.445291,1.8074999,27.372084,1.4358696,4.1386037,0.0,30.500002,27354.582,10872.384,0.0,38804.78
1996,32.5,11.830165,5.589673,-1.896667,20.728333,3.0,7.0475526,0.0,42.199997,28308.91,11341.338,0.0,40366.727,22.84193,4.30867,11.149166,29.82,2.564835,7.047543,0.0,59.0,41829.0,7255.784,1778.637,46800.0,25.840765,1.7196076,22.386667,30.34083,3.7108696,5.7809935,0.0,34.600002,36733.938,10149.276,2121.1987,46800.0,15.4937315,5.079694,0.11791662,23.76375,2.930435,10.449951,0.0,79.0,28022.348,10481.865,0.0,38460.953
1997,21.6,15.307524,5.2107124,0.49083328,22.690832,1.8488886,4.607328,0.0,30.800001,27961.494,11902.186,0.0,40087.684,21.594109,3.066578,14.361667,26.27833,2.982417,5.332283,0.0,25.8,36078.06,11525.794,692.2078,46800.0,26.278625,1.4338301,21.634584,30.482498,3.0358694,4.879416,0.0,27.7,40223.906,6568.664,8064.0254,46800.0,15.33909,5.5329256,3.7866669,24.959581,5.148913,10.678761,0.0,51.5,26417.502,12757.134,0.0,39154.73
1998,25.5,13.079655,4.3740478,3.6970832,21.915833,4.74,10.726338,0.0,57.2,27441.125,12523.479,0.0,40292.64,24.45727,4.807567,13.978333,31.157501,1.5758241,4.2229357,0.0,31.2,41021.223,8666.666,5375.6963,46800.0,26.4527,1.7043036,22.62,30.513754,4.86087,7.1286287,0.0,39.199997,35739.65,10608.204,0.0,46800.0,18.255217,4.404743,5.06375,24.867918,1.0597826,3.5406296,0.0,25.4,28466.758,10717.081,0.0,39034.85
1999,20,13.553635,4.355934,-0.3425,20.51375,2.3244443,6.487868,0.0,45.899998,31876.973,8537.658,0.0,40916.86,23.105165,2.9336257,11.920001,27.57,2.357143,5.2305965,0.0,32.4,37561.125,12654.561,0.0,46800.0,26.530437,2.2716808,19.642918,31.695002,3.1228259,4.810568,0.0,28.600004,38664.72,9652.623,0.0,46800.0,16.026817,5.0885315,3.4720838,24.47,1.4141304,3.435547,0.0,20.3,29575.662,10000.32,0.0,39032.023
2000,21,13.768834,4.829167,0.81791663,20.611668,1.6593409,4.0924044,0.0,23.600004,30487.879,10333.216,0.0,40929.13,23.007568,4.0338483,11.663751,29.349167,1.8637363,3.4656253,0.0,17.9,41828.164,7369.9424,0.0,46800.0,25.973783,2.454023,18.734583,31.940834,4.7793474,8.144257,0.0,44.699997,37914.25,11156.8,0.0,46800.0,14.044275,6.3985434,-0.6258333,24.27833,1.6902174,7.088779,0.0,55.300003,29651.248,10149.382,0.0,39061.387
2001,31,12.639793,5.24332,0.28875002,21.672083,1.9666667,5.1447144,0.0,25.8,27132.014,11115.881,0.0,40601.06,22.854296,3.326245,12.155417,26.87,2.5351648,5.0989842,0.0,29.3,40784.633,8499.328,3384.7485,46800.0,25.425821,2.2126033,17.9075,28.492914,3.5380435,4.6180687,0.0,18.5,37170.742,8740.307,0.0,46800.0,17.667238,4.2580514,4.82,25.015833,0.39021745,1.1337054,0.0,7.2999997,30231.305,9170.041,0.0,39222.707
2002,31,13.597199,5.407305,1.8449999,23.91375,2.52,6.3726096,0.0,33.999996,28955.83,12043.756,0.0,40836.1,23.620136,3.005313,14.861665,29.545,2.969231,5.4368634,0.0,29.099995,38203.273,11401.719,144.2688,46800.0,26.151274,1.4697753,23.305414,30.161667,3.3489132,4.6495066,0.0,17.8,36928.24,10505.469,2854.3386,46800.0,15.657047,5.976007,5.072083,26.990835,2.5891306,5.753708,0.0,27.9,26912.06,11450.977,0.0,38862.594
2003,38,12.649031,5.295855,-1.5008335,22.357498,4.308889,10.660139,0.0,64.7,25977.104,12032.116,0.0,40592.8,22.907476,3.641938,10.717916,27.14292,3.1725273,6.5667863,0.0,39.1,37476.81,11693.892,526.55896,46800.0,25.77358,1.5550663,19.413752,29.26792,3.0141306,4.1490784,0.0,18.0,35758.22,10302.014,924.7994,46800.0,15.945974,5.570457,3.3554165,23.83042,2.4826086,6.347996,0.0,36.2,28894.838,10167.085,0.0,39115.617
2004,33,12.819611,4.8133483,3.6845834,21.51792,1.7065934,4.249936,0.0,24.199999,27885.918,12865.966,0.0,40356.85,23.252714,3.9128428,11.68875,28.9075,2.8582418,5.50192,0.0,29.400002,41360.938,6620.1562,9100.06,46800.0,25.802063,1.8414901,20.80125,29.1075,5.9967394,13.524778,0.0,92.09999,34594.254,12844.862,0.0,46800.0,16.235989,5.937234,2.5199997,25.276247,1.6967392,5.456329,0.0,40.899998,29687.654,8364.691,0.0,39059.82
2005,,13.146528,4.6079044,1.6970835,20.565832,3.813333,9.524884,0.0,55.899998,26433.262,13036.286,0.0,40814.477,21.28053,3.7172196,13.134583,27.972084,4.8263736,8.433146,0.0,35.799995,36593.273,13244.676,0.0,46800.0,27.16076,1.4065745,24.519999,30.451248,2.5054348,3.605806,0.0,15.0,39697.324,7291.9062,0.0,46800.0,15.98268,5.6993594,5.074167,25.303335,2.5315218,6.4385676,0.0,35.9,29164.703,9717.577,0.0,38194.336
2006,,13.632871,4.3109436,2.8116665,22.345,1.3933333,2.9993556,0.0,12.299999,30521.508,10174.614,0.0,40821.688,23.691725,3.0888524,15.9887495,29.280418,1.8956044,4.4064326,0.0,32.800003,41206.016,8182.4707,5451.02,46800.0,26.871975,1.9837682,21.340834,31.1825,2.4695652,4.446674,0.0,26.799997,39662.152,8786.521,36.49681,46831.703,16.670656,4.885172,3.2366667,25.236671,1.4173915,4.2101297,0.0,23.500002,29072.64,10298.184,0.0,39168.914
2007,40,14.015117,5.0107827,3.8429165,22.184584,1.7277777,4.517084,0.0,21.2,29319.04,10962.665,0.0,40677.547,22.713543,3.6875901,10.167916,28.824171,1.9153845,7.355797,0.0,65.49999,40767.707,8640.522,0.0,46800.0,26.83463,1.967068,22.117914,31.036667,3.7336957,6.4575415,0.0,35.8,38346.156,8997.804,0.0,46800.0,17.527111,4.546716,6.145,25.299164,1.2130436,3.3485842,0.0,20.2,28962.328,9180.1455,0.0,39101.785
2008,41.5,13.517229,4.5531607,0.5574999,20.534582,2.7153847,6.238036,0.0,35.799995,30286.844,10971.478,0.0,40668.652,23.749123,3.8178346,11.345,29.405413,1.6527472,3.3746223,0.0,14.3,40853.38,8727.404,0.0,46800.0,25.968119,1.8208802,20.442917,29.91375,4.741304,11.229554,0.0,92.1,36946.797,10386.376,0.0,46800.0,15.798601,5.059036,4.9575,24.482498,1.4315219,5.520012,0.0,44.499996,28298.049,10436.903,0.0,39117.926
2009,38.5,13.1492605,5.4961514,0.5679168,21.734581,1.3677778,3.6782331,0.0,19.400002,30806.357,9736.26,2755.035,41198.203,23.445755,4.454426,9.634583,31.784582,3.3901103,6.6859565,0.0,37.399998,37582.73,13150.997,0.0,46800.0,26.042212,1.6727225,19.611666,30.017916,3.7869565,4.8936653,0.0,22.7,36169.004,10350.826,2294.3862,46800.0,16.551523,5.504401,5.0866666,26.980417,2.1771739,4.449944,0.0,20.3,24573.145,12259.902,0.0,38939.65
2010,30.5,9.805278,5.0131073,-0.9716664,17.828333,3.3955553,8.618154,0.0,52.0,28654.66,11139.003,0.0,41214.46,23.99049,3.481682,16.432499,30.6825,2.4395604,4.7294793,0.0,30.199999,42474.895,5387.569,20936.387,46800.0,27.249077,1.9997152,21.60125,31.494997,3.2891304,5.466611,0.0,23.900002,37583.55,10725.455,0.0,46831.273,14.698713,6.6731863,-0.24666671,25.676249,0.5695652,1.9978416,0.0,14.5,31933.342,8004.428,0.0,39234.176
2011,23.5,13.004282,5.4715233,0.44916666,22.83042,2.8244445,7.058031,0.0,48.899998,29009.164,12586.948,0.0,40594.21,24.776112,3.929,14.134585,30.669998,1.5593406,3.791774,0.0,21.5,42670.95,6587.087,11706.881,46800.0,27.240383,1.8897148,22.640833,30.826254,2.725,4.701943,0.0,22.4,39035.48,9281.132,3872.9775,46800.0,16.464342,3.90667,8.132501,22.830416,1.4195653,5.1121545,0.0,43.4,30093.318,8752.613,0.0,39315.863
2012,23,15.822381,4.967529,2.2658336,23.272085,1.5593406,4.5067353,0.0,29.9,28751.107,10744.181,110.15694,40660.473,22.965376,2.527973,14.355418,28.59083,6.6659336,19.115597,0.0,120.799995,39380.34,11141.078,0.0,46830.547,25.600367,1.6049081,21.511665,29.317917,3.9456522,4.73076,0.0,18.9,36806.465,10796.624,887.24786,46800.0,16.24867,4.636092,5.822084,25.290838,1.4423913,3.454293,0.0,15.7,28211.459,10303.841,465.40637,39044.812
