year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
1990,46.5,3.674727,5.8145556,-11.079415,19.356,3.4111109,7.71532,0.0,52.199997,23108.307,13647.846,0.0,41440.973,15.201604,6.4033575,0.34350005,26.283081,3.6000004,6.442549,0.0,34.8,32210.396,15751.728,0.0,49737.508,21.100204,3.5287302,10.408083,28.095587,3.421739,7.208844,0.0,36.6,36543.605,13634.62,0.0,49599.973,7.0111403,7.040357,-13.054417,20.11225,3.5782614,8.583307,0.0,54.40001,22711.725,13605.875,0.0,39067.02
1991,46.5,1.390861,6.049928,-11.031499,18.64975,2.3477778,4.6926246,0.0,25.6,22314.719,14677.112,0.0,41727.848,18.794554,6.2263837,3.5997498,28.014334,2.6736267,5.8667393,0.0,30.9,36718.402,14499.263,0.0,49762.945,22.42835,4.4165072,10.239333,29.458078,1.7282609,3.8924081,0.0,18.5,40101.066,9625.712,5133.704,49567.797,6.4857335,7.809053,-9.069,21.072668,2.7402172,6.8537636,0.0,53.8,18901.871,14101.691,0.0,39262.49
1992,False,1.6807023,5.9805856,-18.183584,14.6101675,1.387912,2.8356004,0.0,15.9,20856.3,13115.501,0.0,41778.21,14.558405,5.66832,-1.1148332,25.5185,3.1230772,5.5374694,0.0,33.199997,35710.043,13132.185,0.0,49599.46,19.98399,3.525349,9.44975,26.476831,4.1336956,7.6029096,0.0,41.199997,35945.375,11725.04,0.0,49542.14,5.6018333,6.2202616,-7.6002507,18.67475,2.4684784,6.6035275,0.0,47.9,17994.363,14161.453,0.0,39135.324
1993,False,-0.7572871,6.0187836,-18.316916,12.597668,2.9733334,6.015687,0.0,38.0,19170.904,14736.886,0.0,41883.977,15.639286,5.748781,0.7976667,25.235167,3.1747253,4.6092324,0.0,20.300001,33252.84,15181.868,0.0,49670.758,21.32697,4.286311,7.241417,27.291418,3.4423914,6.2303267,0.0,38.499996,35021.78,12413.324,73.37139,49534.348,5.252127,6.782623,-11.943999,18.378916,2.7043478,7.990859,0.0,52.800003,20748.814,13437.547,0.0,38862.516
1994,53.6,-1.80275,8.2137165,-28.80858,14.262252,1.6811111,3.5205302,0.0,18.7,22514.426,14236.337,0.0,40980.797,16.241049,6.751468,-0.39608327,29.460169,3.4461544,6.5888004,0.0,35.2,37403.254,14460.124,0.0,49793.492,20.982382,3.3556972,12.591414,27.476831,2.430435,4.588441,0.0,22.1,38145.906,10982.707,600.7443,49540.535,8.20317,6.0559845,-4.398166,21.401833,1.8630435,3.9715393,0.0,18.199997,22976.145,12719.962,0.0,39223.58
1995,43.4,0.68993515,7.174069,-14.006499,13.845584,1.6477777,3.6478171,0.0,24.500002,23979.014,14261.973,0.0,41260.938,15.655244,5.771084,-0.5627498,25.214333,4.5439553,8.339867,0.0,49.4,33393.016,14993.7705,0.0,49678.273,22.455187,4.226093,7.9684997,29.264336,1.9489131,3.821843,0.0,18.8,38944.63,10696.659,1462.7618,49672.703,4.2318373,8.41789,-13.362752,20.793499,2.5934784,7.0622168,0.0,37.900005,22132.543,12545.991,0.0,39096.086
1996,False,-1.6701907,7.483727,-18.569002,15.0185,2.1846154,4.3561172,0.0,24.099997,23295.785,13888.803,0.0,41612.562,15.137754,6.850134,-0.41691625,26.306002,5.431868,7.975475,0.0,38.7,33108.168,16222.338,0.0,49750.45,21.166845,3.4887507,12.970584,27.578918,2.497826,5.6354256,0.0,32.9,39197.55,11582.422,0.0,49581.93,5.1697907,7.43616,-14.437749,20.072666,2.825,6.7347975,0.0,46.0,21489.707,13289.489,0.0,38812.152
1997,False,0.32655552,8.172006,-21.429419,15.128917,3.0744445,5.314673,0.0,23.300001,21029.363,14183.976,0.0,41661.676,13.718294,6.260086,-2.385667,26.866417,3.7417583,7.2612066,0.0,34.599995,33902.023,15482.291,0.0,49746.855,20.663834,3.30429,13.397666,27.993498,2.3,4.6607785,0.0,25.2,37166.35,11935.805,196.02745,49522.85,5.442753,7.1170588,-6.3314996,22.297667,1.4804348,3.1587744,0.0,13.400001,20483.055,13038.458,0.0,39019.543
1998,False,3.1363702,6.4138336,-12.466915,20.962252,2.971111,6.7425904,0.0,46.3,19627.416,14119.794,0.0,41871.207,16.904833,5.709264,6.6893334,28.122667,5.09011,8.805176,0.0,46.800003,35688.145,12647.798,10.488625,49684.15,22.184261,2.4426281,14.705998,28.34767,2.0673912,5.0351753,0.0,25.699999,40480.87,9905.208,4883.134,49669.523,7.6061363,6.874483,-10.704415,22.92058,2.0989132,6.9680195,0.0,55.3,23852.22,11609.001,0.0,39218.457
1999,41.2,-0.0635372,6.977688,-22.977335,14.04975,2.8966665,6.9244957,0.0,41.399998,24131.94,13686.085,0.0,41855.926,17.044828,5.3054543,4.1039166,26.172668,2.9230769,4.683092,0.0,22.499998,36305.125,13342.918,0.0,49816.4,22.634285,3.6684911,12.4185,29.862251,1.4967391,4.152676,0.0,27.000006,41120.04,8744.844,5096.0825,49552.7,7.2427983,6.9025717,-8.283584,18.337248,1.7869564,4.4824495,0.0,25.100002,25636.53,10823.883,0.0,39251.69
