,year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
28,1998,-1,-2.2119818,5.9559746,-15.827582,15.903667,2.4277778,5.0858703,0.0,36.700005,15386.53,14775.416,0.0,41064.688,13.675346,5.8878555,2.8890831,24.020332,2.756044,5.8822556,0.0,36.6,39905.305,12348.271,501.69147,51807.49,19.340103,2.8268397,9.6849165,24.807833,2.676087,6.3055596,0.0,39.3,38784.54,12316.066,0.0,51589.46,4.096715,6.474312,-13.346332,16.426584,1.7304348,4.143199,0.0,24.300001,19247.791,12344.332,0.0,38861.746
29,1999,-1,-4.8155003,6.2567544,-17.827581,12.051582,1.6777778,3.254514,0.0,17.2,24291.303,13457.811,0.0,41863.684,13.336956,6.2071543,1.3224168,24.916166,3.2054944,5.765556,0.0,25.599998,36119.586,16104.564,0.0,51804.6,18.578463,3.9478753,9.047418,26.522417,2.9032607,6.3456388,0.0,34.600002,38918.89,10644.211,0.0,51049.6,2.9735038,6.8392286,-16.12967,15.441166,1.5608695,3.2493095,0.0,17.5,20740.965,11740.169,0.0,38876.92
30,2000,-1,-2.9486687,7.5014806,-18.585915,14.637,1.5340658,2.5540476,0.0,12.299999,22319.807,13715.702,0.0,42008.85,11.993319,6.2704234,-2.388,22.770332,3.564835,6.464628,0.0,32.199997,34713.7,14867.656,0.0,51648.953,17.346668,3.753362,6.366167,24.08283,3.5271735,6.035101,0.0,30.400002,35593.06,13910.381,0.0,51348.242,0.8330144,9.152489,-17.421335,18.0745,1.8445652,3.419542,0.0,24.300001,19168.125,12675.324,0.0,38212.168
31,2001,-1,-5.712052,4.750395,-16.542166,2.7015836,1.3011112,3.493123,0.0,23.5,22501.826,13689.082,0.0,41300.42,12.9181595,5.931333,-0.015083502,25.201582,3.313187,5.758245,0.0,26.300003,37536.05,14404.794,954.18933,51794.996,18.455841,4.70301,5.4203334,27.670334,2.6380434,4.8155847,0.0,24.7,37159.266,14018.072,0.0,51058.28,4.658173,5.944338,-10.558834,17.345333,2.9565215,6.56985,0.0,48.300003,18592.34,12614.062,0.0,38628.793
32,2002,-1,-3.6893656,4.6183453,-18.504667,6.4224167,1.8433332,3.937005,0.0,24.199997,22036.574,12882.301,0.0,41966.727,11.01612,7.775501,-5.3713336,24.4745,3.0934067,5.032998,0.0,23.8,36086.336,15358.908,0.0,51800.86,20.27878,3.4711392,11.041165,26.722418,2.3880434,6.0073924,0.0,41.000004,40385.406,10451.445,52.366905,51241.26,1.0274211,6.278692,-12.531751,21.184917,1.3728261,2.4636748,0.0,15.2,17817.672,12046.359,0.0,38855.08
33,2003,-1,-8.048671,7.9522552,-22.248419,9.234918,1.0277777,2.118672,0.0,11.3,24313.316,12445.673,0.0,41054.63,10.715686,6.7543774,-6.6171665,26.601585,2.543956,5.1051435,0.0,25.6,35569.695,15118.952,0.0,51806.02,18.559418,3.7341132,5.918249,24.864082,2.6576087,5.460935,0.0,26.5,40774.465,8657.195,10827.064,51482.633,2.7300026,5.5536776,-7.335916,16.495333,2.7184782,5.894231,0.0,35.199993,19210.78,13390.152,0.0,38892.555
34,2004,-1,-6.1584444,7.605776,-20.960917,11.35575,2.0384614,3.7873993,0.0,26.700003,21713.535,13084.681,0.0,41688.844,11.3977375,5.830161,-1.4442501,23.582834,3.7813191,6.184118,0.0,26.1,36846.562,13379.149,881.30585,51778.79,17.96508,2.754432,11.059917,22.701582,1.9489131,4.7805347,0.0,34.899998,39568.12,9120.998,1730.8556,51326.453,2.5710127,7.314625,-18.165083,15.289084,2.7315218,4.6478148,0.0,25.400002,17437.822,13537.574,0.0,38557.18
35,2005,-1,-6.559875,6.2291613,-21.896334,9.191167,1.7833333,4.103171,0.0,25.599998,22911.844,13527.575,0.0,41759.43,13.112916,6.9357395,-0.26925007,26.124498,1.578022,2.761634,0.0,12.0,40519.414,11871.388,0.0,51810.977,19.984194,3.307595,9.8099165,25.564081,2.8521738,7.532632,0.0,56.5,37601.16,11829.549,576.8933,51444.85,2.552625,8.209931,-12.846333,22.2245,1.6380434,4.2209797,0.0,36.699997,17350.057,13309.124,0.0,38806.734
36,2006,-1,-3.499551,5.081462,-20.083834,12.053666,2.0377777,4.5227413,0.0,24.7,21782.025,14480.605,0.0,41813.65,12.710833,5.7563996,-0.43383345,25.007835,3.5879118,8.018254,0.0,40.100002,38215.57,14446.65,445.59406,51793.188,18.735575,4.349108,6.612,28.462,2.6521742,4.949692,0.0,25.1,37352.84,12776.322,0.0,51261.91,2.979799,5.1175475,-9.483834,17.651585,2.5521739,5.2174997,0.0,30.699999,18236.068,13269.79,0.0,38847.32
37,2007,22,-5.1043425,8.123799,-20.512999,15.982834,1.5911111,3.8095574,0.0,29.699999,23800.645,12906.061,0.0,41256.26,12.773538,8.371311,-8.473416,25.341164,2.3076923,4.2133446,0.0,19.3,38642.06,15686.662,0.0,51806.234,19.122482,3.5910656,8.334917,26.153664,2.6521738,4.860007,0.0,22.2,39551.03,10973.727,3645.4368,51599.305,3.0642185,8.18568,-10.271335,22.99742,2.1489131,3.5403636,0.0,17.800001,17154.404,13280.318,0.0,38516.09
