,year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
20,1990,-1,8.435198,5.071349,-4.1874166,21.189665,2.9888892,6.1359406,0.0,32.2,26634.955,13086.659,0.0,41809.977,18.534286,5.327862,5.973,28.783419,3.256044,8.353644,0.0,51.6,39179.93,12224.027,1285.0964,49609.383,24.11292,3.3143318,14.293832,29.762583,3.4347825,5.5695686,0.0,23.9,37137.1,12095.921,823.8597,49343.652,12.354317,5.891997,-0.4811667,23.718834,1.7032608,4.948248,0.0,37.600002,26740.096,11934.604,0.0,39023.266
21,1991,-1,6.9953375,4.646111,-3.88325,22.527166,2.9277778,6.7063613,0.0,36.099995,24557.426,13714.722,0.0,42097.945,20.32838,5.5127764,8.681333,30.32717,1.5758243,4.5212913,0.0,36.4,38725.227,14572.0205,0.0,49573.734,24.511045,3.2200806,15.479248,30.266747,3.9010868,7.664023,0.0,39.100002,37683.67,10602.87,4283.3354,49237.023,10.843358,5.696223,-1.7228335,21.543833,1.9260869,7.070118,0.0,59.100002,26627.467,11474.141,0.0,38844.87
22,1992,-1,5.8301654,3.993646,-2.7874172,13.714667,2.532967,6.199733,0.0,32.7,25819.857,12882.8955,0.0,41989.32,17.07783,4.94206,4.1646667,26.614664,2.1384616,5.141482,0.0,30.599998,37257.254,12504.533,0.0,49620.89,23.603073,3.2276473,12.7105,30.5605,4.7108693,9.804859,0.0,63.900005,36255.145,13022.842,0.0,48814.156,10.011292,4.886891,-1.3790833,20.362585,3.044565,6.458615,0.0,32.8,24142.72,12703.475,0.0,38585.91
23,1993,20,4.7809167,3.9430144,-4.5895,15.400083,3.488889,9.462041,0.0,65.4,24867.895,13647.043,0.0,40251.03,18.407911,5.517591,6.293834,28.741747,2.4384615,5.069315,0.0,25.100002,39917.41,11672.884,0.0,49611.64,25.23244,3.307131,14.343833,31.060503,2.4358697,5.005702,0.0,25.6,40127.203,9724.679,1995.4083,49160.406,10.397185,5.7868943,-4.5728335,21.985502,2.675,5.4868,0.0,28.5,23376.158,12281.623,0.0,38980.383
24,1994,34,4.485986,5.4996605,-13.529084,17.837584,4.887778,9.616475,0.0,62.300003,24382.441,14329.5205,0.0,42039.81,19.425472,5.099754,8.189667,28.479248,1.8846155,3.4626877,0.0,17.800001,40300.207,10393.701,1614.4397,49618.39,24.104954,2.944243,17.002165,30.022997,3.7565222,9.870773,0.0,80.3,38168.12,9484.018,258.60306,49029.562,12.171482,4.32721,2.36675,20.412584,1.451087,3.4739058,0.0,16.1,25493.873,11838.229,0.0,38896.03
25,1995,24,5.9879074,4.9874873,-6.191583,16.318834,2.49,6.0041757,0.0,33.8,27680.586,12570.247,0.0,41345.51,18.664896,4.9038444,7.393833,26.754248,2.5197802,5.170799,0.0,32.800003,36634.28,12628.441,0.0,49603.63,24.955587,3.5273416,15.195915,30.487581,2.4652174,5.7188993,0.0,34.2,39375.07,10814.748,237.3777,49168.434,9.726894,7.2858896,-3.0915833,25.266748,3.520652,8.501216,0.0,44.4,26170.762,11452.004,0.0,39018.742
26,1996,31,3.8225648,5.4521236,-10.852,14.856332,3.6923077,6.793956,0.0,37.8,24887.432,13500.293,0.0,42083.312,18.519703,6.0065517,4.7771664,28.218834,2.7494507,5.234573,0.0,24.900002,37093.43,15117.462,0.0,49609.887,23.462288,2.3527656,17.368834,28.522997,5.3108697,8.70885,0.0,39.4,36079.45,12167.79,0.0,49207.61,9.947411,5.5603724,-2.2020001,20.185497,3.501087,8.808518,0.0,66.8,24791.057,11709.265,0.0,38510.984
27,1997,20,6.6883707,5.183995,-7.9436665,17.35425,3.3544443,7.031297,0.0,31.0,26825.375,12360.319,0.0,42066.35,17.052694,5.436071,4.339667,29.760498,1.9835165,3.4021974,0.0,15.899999,37906.883,14319.562,0.0,49601.21,23.751852,2.785509,16.564665,30.593832,2.7728262,6.846369,0.0,40.899998,38207.184,12409.601,0.0,49306.84,10.053322,5.5205626,1.9313332,23.164667,3.7478263,8.974108,0.0,64.0,24402.672,12974.392,0.0,38604.38
28,1998,27,7.568671,4.7414403,-1.3915833,21.2855,5.6766667,13.491937,0.0,88.799995,23506.988,14493.974,0.0,42126.29,19.224121,5.081003,8.289666,29.562584,2.8989012,5.4215107,0.0,21.699999,35126.7,14516.379,0.0,49620.445,24.899046,2.4754782,16.679249,30.05425,2.3304348,7.0038567,0.0,61.399998,41455.117,6501.1113,18259.262,49366.57,11.942,5.365778,-1.8082501,24.0355,2.0282612,6.239054,0.0,36.000008,25638.14,11178.544,0.0,38918.848
29,1999,20,6.337213,4.3743963,-2.5790834,16.539663,2.9266665,7.217687,0.0,37.999996,26864.158,12733.567,0.0,42103.51,18.633987,4.7085495,10.204249,28.993834,2.2021978,5.1942058,0.0,31.7,37698.45,13929.85,0.0,49566.51,24.689665,3.345093,15.012584,31.10008,5.119565,15.249321,0.0,136.2,36128.105,13869.748,0.0,49294.836,11.493313,5.207502,-2.149917,21.123,2.1847825,6.2871914,0.0,33.5,27261.334,11414.563,0.0,39225.895
