,year,yield,q1_temperature_mean,q1_temperature_std,q1_temperature_min,q1_temperature_max,q1_rainSum_mean,q1_rainSum_std,q1_rainSum_min,q1_rainSum_max,q1_SSdur_mean,q1_SSdur_std,q1_SSdur_min,q1_SSdur_max,q2_temperature_mean,q2_temperature_std,q2_temperature_min,q2_temperature_max,q2_rainSum_mean,q2_rainSum_std,q2_rainSum_min,q2_rainSum_max,q2_SSdur_mean,q2_SSdur_std,q2_SSdur_min,q2_SSdur_max,q3_temperature_mean,q3_temperature_std,q3_temperature_min,q3_temperature_max,q3_rainSum_mean,q3_rainSum_std,q3_rainSum_min,q3_rainSum_max,q3_SSdur_mean,q3_SSdur_std,q3_SSdur_min,q3_SSdur_max,q4_temperature_mean,q4_temperature_std,q4_temperature_min,q4_temperature_max,q4_rainSum_mean,q4_rainSum_std,q4_rainSum_min,q4_rainSum_max,q4_SSdur_mean,q4_SSdur_std,q4_SSdur_min,q4_SSdur_max
28,1998,46,1.723065,6.152614,-10.340917,20.182,3.048889,6.8803782,0.0,45.300003,18874.2,14137.874,0.0,41620.59,16.06357,5.9412894,4.9820004,27.671585,4.1450543,7.6175275,0.0,42.299995,37198.68,12981.105,1268.8373,50233.867,21.428059,2.5877876,12.996585,28.315329,2.75,7.947264,0.0,65.5,38508.8,12197.721,3323.7893,50102.625,6.943685,6.684704,-11.120084,21.240332,1.6999998,3.8787956,0.0,20.1,22396.357,12035.252,0.0,39087.105
29,1999,39,-1.8738332,6.756798,-24.155497,13.411167,2.3566666,5.973594,0.0,35.8,23691.219,13955.974,0.0,41989.977,15.946402,5.6967444,4.6403337,26.371584,3.6681318,6.9514165,0.0,34.0,36731.273,14245.314,0.0,50288.36,21.330551,3.8763852,12.294501,29.342415,2.0934782,5.044174,0.0,27.2,40313.664,9959.95,4285.949,49971.11,6.251044,6.7412243,-9.372167,17.961168,1.4967391,3.7194307,0.0,23.599998,24871.78,10820.958,0.0,38449.266
30,2000,40.3,0.532252,7.4972353,-15.292999,16.782001,1.7043957,3.4608898,0.0,19.699999,24721.973,12883.119,0.0,42103.812,15.033557,5.9916115,1.7986668,24.81533,4.253846,8.217736,0.0,39.7,33931.88,15213.1875,0.0,50227.992,19.8284,3.6645763,9.871585,25.686165,3.3152175,8.228974,0.0,51.999996,38360.934,11113.146,34.20557,50103.61,2.555755,10.359365,-19.728415,20.594501,2.0326087,4.844077,0.0,29.1,22122.111,12941.142,0.0,38997.01
31,2001,46.9,-2.158509,4.5024376,-11.351334,9.9590845,1.378889,3.4378755,0.0,19.300001,23022.23,13273.848,0.0,40819.92,15.81824,5.857319,0.8153333,26.284082,2.5945055,4.4293056,0.0,17.5,36413.67,14715.366,0.0,50284.617,20.759537,4.3124266,8.18825,28.613249,3.0195653,5.609259,0.0,20.599998,38870.414,11819.832,0.0,50172.4,7.2004333,6.394281,-10.632584,19.82367,3.2521741,6.5513773,0.0,33.500004,21967.854,12421.34,0.0,39046.35
32,2002,39.8,0.2613288,4.7052484,-16.140915,11.150749,2.1133335,5.1465316,0.0,32.700005,24399.836,12558.586,0.0,41623.156,14.427697,7.293227,-0.54716665,26.688253,3.4054945,5.725001,0.0,30.799997,35363.164,15016.665,0.0,50219.22,22.526157,3.2642746,13.329915,28.667418,1.726087,4.17675,0.0,25.3,40130.95,10627.572,0.0,50027.305,4.067009,6.741403,-9.440917,22.909082,1.3054348,3.1318767,0.0,19.0,21777.373,12063.614,0.0,38253.105
33,2003,30.6,-2.8053842,7.0182643,-17.786747,14.159084,1.2666665,2.508771,0.0,16.599998,25476.764,10976.338,0.0,42057.08,14.166409,5.628857,-0.6700835,25.886168,2.834066,5.2717323,0.0,26.2,33983.348,14923.498,0.0,50415.508,20.5344,3.7465763,8.794499,27.173666,3.4891307,8.374391,0.0,52.199997,39849.56,10415.125,0.0,50113.895,5.7564573,6.228844,-5.5971665,18.086168,2.3173912,5.32305,0.0,31.7,20838.037,13510.305,0.0,39101.453
34,2004,50.6,-1.6036454,7.498101,-16.355501,15.234085,1.7923077,3.61307,0.0,24.6,21544.78,12583.752,0.0,40863.527,15.429688,6.091755,1.2049166,25.590334,2.6439562,5.290772,0.0,32.2,38388.93,11113.555,1.0568619,50245.555,19.877153,2.8886635,13.002833,25.31742,2.8630433,5.339213,0.0,23.2,38343.137,11241.726,3548.4084,50104.4,5.5080867,7.4215555,-16.755499,18.627834,2.4358697,5.2483087,0.0,29.999998,19617.404,13565.449,0.0,38659.08
35,2005,44.2,-2.020037,5.841511,-15.603414,14.109084,2.94,7.139207,0.0,58.5,21696.213,13858.804,0.0,41960.39,16.141571,6.6942644,1.8715835,28.219498,1.6846151,4.8722553,0.0,39.5,39086.16,12270.559,600.39484,50354.6,22.100206,3.267473,11.148666,29.148666,3.8043482,7.787577,0.0,35.3,39708.008,11317.091,0.0,50098.508,4.565809,9.098218,-13.5617485,23.225752,1.4565217,3.167982,0.0,17.3,22279.818,12396.543,0.0,39042.22
36,2006,49.3,1.2607036,4.775264,-12.649249,15.996583,2.4644446,5.6698356,0.0,24.1,22695.094,13488.059,0.0,40961.812,15.131015,5.5587044,3.6778336,25.902832,2.9857144,6.0891266,0.0,38.3,38416.844,13378.978,0.0,50196.09,21.243776,4.2707105,9.954917,29.657,3.3141303,6.596662,0.0,40.3,35883.43,13786.061,0.0,50001.57,5.7844224,5.6763844,-8.178417,21.352837,2.9967391,7.5170794,0.0,37.300003,20644.346,13529.57,0.0,39079.465
37,2007,49.6,-1.3191572,8.787196,-20.617998,20.365335,2.1144443,3.9555552,0.0,19.799997,23105.346,13361.96,0.0,41994.875,15.888114,7.604675,-3.2825832,28.096582,2.2274725,5.0656376,0.0,32.300003,37971.098,14290.813,946.09314,50324.633,21.75931,3.2638223,11.419501,28.186167,3.3902175,7.3237543,0.0,44.700005,39738.39,10096.92,1193.3599,50113.88,6.08936,8.375572,-9.159666,24.634087,2.4391303,4.2277718,0.0,16.699999,19720.775,13109.752,0.0,38606.426
38,2008,40,-2.3647032,6.217358,-17.69925,14.569501,3.2230768,6.493861,0.0,47.499996,22017.297,13664.88,0.0,41980.7,14.846928,6.060205,1.4653331,26.352835,3.4252746,5.9588885,0.0,32.199997,37733.656,12823.906,0.0,50308.375,20.929148,2.8686268,14.048668,25.904913,3.4891305,7.519228,0.0,39.400005,39473.227,10859.213,0.0,50180.938,3.76316,8.165903,-15.320083,19.971584,2.4695652,4.931035,0.0,25.199997,22338.219,12491.44,0.0,38987.707
39,2009,46.5,-2.4780002,8.125011,-23.645086,13.892417,3.0277777,8.47712,0.0,56.7,26326.434,12037.437,0.0,41678.246,14.724125,6.446107,-0.46175003,26.53617,3.2186813,5.4323907,0.0,26.4,34997.06,14683.4795,0.0,50151.555,20.07138,2.8723087,11.819501,28.121582,1.6782608,3.4547255,0.0,17.800001,37211.906,11421.716,0.0,49910.15,4.8115745,6.0059257,-9.922166,16.157,2.827174,5.956437,0.0,35.7,17681.113,13209.538,0.0,38357.406
40,2010,46.8,-1.315222,5.7895503,-12.324249,12.207,1.4833333,3.184522,0.0,16.199999,22350.117,13360.462,0.0,42076.58,16.795532,5.4487343,3.5215833,25.309082,4.498901,7.0130115,0.0,30.1,37060.58,12983.604,0.0,50195.777,21.816692,3.707927,12.186168,28.334084,2.821739,6.1331167,0.0,31.499996,38414.04,10750.552,2165.8318,50189.11,4.7510448,8.245389,-9.963834,21.046583,1.5423912,3.6137176,0.0,19.800003,24645.43,11713.551,0.0,39071.77
41,2011,46.4,-2.9203837,6.515851,-19.980497,11.734084,1.8633333,4.3060303,0.0,22.800001,24056.38,13248.902,0.0,41753.816,15.074562,6.3986573,2.0424168,27.271584,4.7153845,6.430274,0.0,26.400002,31722.838,15280.118,0.0,50205.31,21.409876,4.801712,10.269501,30.367416,3.1847825,5.632382,0.0,23.7,39125.51,10210.235,5192.412,50069.113,6.7570224,5.7280755,-6.528416,19.340334,3.1336956,6.7738876,0.0,37.200005,21503.713,13816.13,0.0,39096.547
42,2012,53.9,3.1230257,7.6795526,-14.5055,21.01325,2.1483517,3.9078374,0.0,20.200003,24505.635,12934.809,0.0,41980.242,16.925934,6.7526083,4.2507496,29.621584,1.8703295,3.9556007,0.0,23.7,41027.477,11995.442,115.5732,50385.71,22.282862,5.0835295,10.340334,32.211166,2.2358696,4.6013036,0.0,23.299997,40637.457,9919.357,3293.8599,50026.727,5.692576,5.7288613,-4.1200833,19.802832,2.2521741,4.7577925,0.0,28.8,20419.143,12764.33,0.0,38484.098
